                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3464,                 2.6326,                 1.4916,                0.34496,                0.33518,                0.25974,                0.14088,                   1.45,                 4.2862,                 1.0739,              0.0003309,              0.0003309,              0.0003309
