                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3466,                 2.6333,                 1.4925,                0.33161,                0.34496,                0.26459,                0.14529,                 1.4159,                 4.1656,                 1.0532,              0.0003309,              0.0003309,              0.0003309
